seg,log_mono_ns,t_wall_unix,gps_unix_s,lat,lon,alt_m,speed_mps,bearing_deg,h_acc_m,v_acc_m,sat_count,has_fix
11,2213428625247,1788461392.900,1788461392.899,35.1835282,-97.4359800,322.16,3.2620,46.051,1.02,1.80,15,1
11,2213629112435,1788461393.101,1788461393.099,35.1835318,-97.4359752,322.26,3.0010,47.134,1.02,1.80,15,1
11,2213831263997,1788461393.303,1788461393.299,35.1835349,-97.4359711,322.26,2.5340,46.557,1.02,1.80,15,1
11,2214029621758,1788461393.501,1788461393.499,35.1835375,-97.4359679,322.31,2.0750,45.832,1.02,1.80,15,1
11,2214229762851,1788461393.701,1788461393.699,35.1835395,-97.4359652,322.30,1.6600,46.881,1.02,1.79,15,1
11,2214433058268,1788461393.905,1788461393.899,35.1835410,-97.4359630,322.24,1.2930,47.571,1.02,1.79,15,1
11,2214626875559,1788461394.098,1788461394.099,35.1835421,-97.4359615,322.27,0.9180,47.766,1.02,1.79,15,1
11,2214794169466,1788461394.266,1788461394.299,35.1835428,-97.4359604,322.25,0.6390,47.951,1.02,1.79,15,1
11,2215027761861,1788461394.499,1788461394.499,35.1835433,-97.4359595,322.20,0.4940,49.312,1.02,1.78,15,1
11,2215228142226,1788461394.700,1788461394.699,35.1835435,-97.4359589,322.18,0.3030,52.251,1.02,1.78,15,1
11,2215428184101,1788461394.900,1788461394.899,35.1835438,-97.4359586,322.18,0.2050,52.251,1.02,1.78,15,1
11,2215629077851,1788461395.101,1788461395.099,35.1835441,-97.4359581,322.15,0.2860,51.028,1.02,1.77,15,1
11,2215829589674,1788461395.301,1788461395.299,35.1835444,-97.4359573,322.11,0.4030,49.360,1.02,1.77,15,1
11,2216030948788,1788461395.502,1788461395.499,35.1835450,-97.4359563,322.10,0.5310,49.546,1.02,1.76,15,1
11,2216231484569,1788461395.703,1788461395.699,35.1835457,-97.4359551,322.09,0.6930,47.657,1.02,1.76,15,1
11,2216429085767,1788461395.901,1788461395.899,35.1835468,-97.4359536,322.10,0.9440,47.162,1.02,1.76,15,1
11,2216628482538,1788461396.100,1788461396.099,35.1835483,-97.4359517,322.05,1.2070,43.670,1.02,1.75,15,1
11,2216834722902,1788461396.306,1788461396.299,35.1835498,-97.4359494,322.07,1.3790,47.530,1.02,1.75,15,1
11,2217028575611,1788461396.500,1788461396.499,35.1835517,-97.4359467,322.04,1.5910,47.323,1.02,1.75,15,1
11,2217232306027,1788461396.704,1788461396.699,35.1835538,-97.4359439,322.05,1.7530,46.285,1.02,1.75,15,1
11,2217434941288,1788461396.906,1788461396.899,35.1835563,-97.4359405,322.00,2.1480,46.629,1.02,1.74,15,1
11,2217635080715,1788461397.107,1788461397.099,35.1835590,-97.4359368,322.05,2.2420,47.390,1.02,1.74,15,1
11,2217829733215,1788461397.301,1788461397.299,35.1835618,-97.4359329,322.08,2.3910,47.981,1.02,1.74,15,1
11,2218001793006,1788461397.473,1788461397.499,35.1835646,-97.4359282,322.11,2.6710,51.507,1.02,1.74,15,1
11,2218128563319,1788461397.600,1788461397.599,35.1835660,-97.4359258,322.08,2.6510,52.722,1.01,1.73,15,1
11,2218329768787,1788461397.801,1788461397.799,35.1835689,-97.4359206,322.09,2.9200,54.504,1.01,1.73,15,1
11,2218528549881,1788461398.000,1788461397.999,35.1835721,-97.4359147,322.10,3.2370,55.919,1.01,1.72,15,1
11,2218732835506,1788461398.204,1788461398.199,35.1835751,-97.4359082,322.09,3.3790,59.032,1.01,1.72,15,1
11,2218926866756,1788461398.398,1788461398.399,35.1835778,-97.4359012,322.07,3.5590,63.168,1.01,1.72,15,1
11,2219128785297,1788461398.600,1788461398.599,35.1835802,-97.4358939,322.08,3.5720,66.480,1.01,1.72,15,1
11,2219313461391,1788461398.785,1788461398.799,35.1835821,-97.4358858,322.02,3.8360,70.892,1.01,1.72,15,1
11,2219393974620,1788461398.865,1788461398.899,35.1835829,-97.4358815,321.98,3.8930,73.802,1.01,1.72,15,1
11,2219534458370,1788461399.006,1788461398.999,35.1835838,-97.4358773,321.98,3.9610,75.176,1.01,1.71,15,1
11,2219714023005,1788461399.186,1788461399.199,35.1835850,-97.4358684,321.99,4.1750,78.312,1.01,1.71,15,1
11,2219830351443,1788461399.302,1788461399.299,35.1835854,-97.4358639,321.98,4.2100,80.325,1.01,1.71,15,1
11,2219994724776,1788461399.466,1788461399.499,35.1835861,-97.4358542,321.94,4.4760,83.564,1.01,1.71,15,1
11,2220234228214,1788461399.706,1788461399.699,35.1835858,-97.4358442,321.93,4.5170,89.213,1.01,1.71,15,1
11,2220427409828,1788461399.899,1788461399.899,35.1835845,-97.4358340,321.90,4.6540,95.887,1.01,1.70,15,1
11,2220625964411,1788461400.097,1788461400.099,35.1835827,-97.4358239,321.85,4.6530,99.748,1.01,1.70,15,1
11,2220825471911,1788461400.297,1788461400.299,35.1835800,-97.4358145,321.82,4.4980,105.676,1.01,1.70,15,1
11,2221032641755,1788461400.504,1788461400.499,35.1835766,-97.4358047,321.76,4.8600,110.799,1.01,1.70,15,1
11,2221232211234,1788461400.704,1788461400.699,35.1835726,-97.4357950,321.73,4.9790,114.720,1.01,1.70,15,1
11,2221429573005,1788461400.901,1788461400.899,35.1835678,-97.4357858,321.69,4.9750,120.102,1.01,1.69,15,1
11,2221622947223,1788461401.094,1788461401.099,35.1835623,-97.4357769,321.63,5.0400,124.893,1.01,1.69,15,1
11,2221827746911,1788461401.299,1788461401.299,35.1835560,-97.4357686,321.63,5.1140,129.905,1.01,1.68,15,1
11,2222026443109,1788461401.498,1788461401.499,35.1835495,-97.4357604,321.58,5.2050,132.796,1.01,1.68,15,1
11,2222224478004,1788461401.696,1788461401.699,35.1835420,-97.4357527,321.50,5.3870,137.307,1.01,1.68,15,1
11,2222433197067,1788461401.905,1788461401.899,35.1835341,-97.4357442,321.46,5.8180,137.496,1.01,1.68,15,1
11,2222628794671,1788461402.100,1788461402.099,35.1835261,-97.4357356,321.46,5.9230,137.541,1.01,1.68,15,1
11,2222828531390,1788461402.300,1788461402.299,35.1835179,-97.4357267,321.47,6.0290,137.299,1.01,1.68,15,1
11,2223028675869,1788461402.500,1788461402.499,35.1835097,-97.4357177,321.41,6.1530,137.759,1.01,1.68,15,1
11,2223228290660,1788461402.700,1788461402.699,35.1835011,-97.4357082,321.36,6.4290,137.652,1.01,1.68,15,1
11,2223413898733,1788461402.885,1788461402.899,35.1834920,-97.4356984,321.37,6.6790,138.193,1.01,1.68,15,1
11,2223512050504,1788461402.984,1788461402.999,35.1834876,-97.4356934,321.32,6.6760,138.195,1.01,1.67,15,1
11,2223624730660,1788461403.096,1788461403.099,35.1834829,-97.4356884,321.33,6.7470,138.361,1.00,1.67,15,1
11,2223826605191,1788461403.298,1788461403.299,35.1834733,-97.4356786,321.27,6.9740,139.265,1.00,1.66,15,1
11,2224026500243,1788461403.498,1788461403.499,35.1834634,-97.4356685,321.23,7.1070,139.308,1.00,1.66,15,1
11,2224227850608,1788461403.699,1788461403.699,35.1834533,-97.4356583,321.16,7.2470,139.619,1.00,1.66,15,1
11,2224427561285,1788461403.899,1788461403.899,35.1834430,-97.4356478,321.12,7.3580,139.526,1.00,1.66,15,1
11,2224620558004,1788461404.092,1788461404.099,35.1834327,-97.4356374,321.11,7.4360,139.654,1.00,1.66,15,1
11,2224797640920,1788461404.269,1788461404.299,35.1834221,-97.4356270,321.09,7.5050,140.286,1.00,1.66,15,1
11,2224926156806,1788461404.398,1788461404.399,35.1834167,-97.4356217,321.08,7.6140,140.609,1.00,1.66,15,1
11,2225127377222,1788461404.599,1788461404.599,35.1834059,-97.4356111,321.05,7.6770,140.859,1.00,1.66,15,1
11,2225327155087,1788461404.799,1788461404.799,35.1833948,-97.4356010,321.00,7.6790,142.540,1.00,1.66,15,1
11,2225521984097,1788461404.993,1788461404.999,35.1833835,-97.4355908,320.97,7.7640,143.404,1.00,1.67,15,1
11,2225723939930,1788461405.195,1788461405.199,35.1833722,-97.4355809,320.93,7.7330,144.323,1.00,1.67,15,1
11,2225925145659,1788461405.397,1788461405.399,35.1833603,-97.4355714,320.91,7.8710,146.605,1.00,1.67,15,1
11,2226126649826,1788461405.598,1788461405.599,35.1833482,-97.4355626,320.85,7.8060,148.993,1.00,1.67,15,1
11,2226337754357,1788461405.809,1788461405.799,35.1833357,-97.4355544,320.76,7.8340,151.460,1.00,1.68,15,1
11,2226534661753,1788461406.006,1788461405.999,35.1833231,-97.4355469,320.73,7.8240,153.925,1.00,1.68,15,1
11,2226725425867,1788461406.197,1788461406.199,35.1833099,-97.4355400,320.64,7.9580,156.580,1.00,1.68,15,1
11,2226934191805,1788461406.406,1788461406.399,35.1832968,-97.4355340,320.61,7.8100,159.306,1.00,1.68,15,1
11,2227125989148,1788461406.597,1788461406.599,35.1832832,-97.4355289,320.57,7.8830,162.285,1.00,1.68,15,1
11,2227329902378,1788461406.801,1788461406.799,35.1832693,-97.4355245,320.47,7.9080,165.032,1.00,1.68,15,1
11,2227531741075,1788461407.003,1788461406.999,35.1832553,-97.4355210,320.40,7.8830,168.227,1.00,1.68,15,1
11,2227726505867,1788461407.198,1788461407.199,35.1832409,-97.4355180,320.42,8.0850,170.284,1.00,1.68,15,1
11,2227927659356,1788461407.399,1788461407.399,35.1832263,-97.4355154,320.40,8.1370,172.077,1.00,1.68,15,1
11,2228127851700,1788461407.599,1788461407.599,35.1832116,-97.4355136,320.30,8.1870,174.073,1.00,1.68,15,1
11,2228328119096,1788461407.800,1788461407.799,35.1831966,-97.4355123,320.32,8.3660,175.862,1.00,1.68,15,1
11,2228524830502,1788461407.996,1788461407.999,35.1831813,-97.4355111,320.31,8.4560,176.283,1.00,1.68,15,1
11,2228730337742,1788461408.202,1788461408.199,35.1831654,-97.4355106,320.50,8.7200,178.522,1.00,1.68,15,1
11,2228914047742,1788461408.386,1788461408.399,35.1831496,-97.4355103,320.54,8.7650,178.997,1.00,1.68,15,1
11,2229132454304,1788461408.604,1788461408.599,35.1831333,-97.4355095,320.53,8.9770,177.716,1.00,1.69,15,1
11,2229327016648,1788461408.799,1788461408.799,35.1831172,-97.4355097,320.43,8.9780,179.610,1.01,1.69,15,1
11,2229532713470,1788461409.004,1788461408.999,35.1831009,-97.4355096,320.41,9.0160,179.422,1.01,1.69,15,1
11,2229723688522,1788461409.195,1788461409.199,35.1830841,-97.4355093,320.35,9.2990,179.232,1.01,1.69,15,1
11,2229928770033,1788461409.400,1788461409.399,35.1830672,-97.4355088,320.31,9.3480,178.258,1.00,1.68,15,1
11,2230124252272,1788461409.596,1788461409.599,35.1830499,-97.4355085,320.38,9.5440,179.133,1.00,1.68,14,1
11,2230296779043,1788461409.768,1788461409.799,35.1830325,-97.4355084,320.36,9.6300,179.797,1.01,1.69,14,1
11,2230427909928,1788461409.899,1788461409.899,35.1830239,-97.4355088,320.28,9.6200,180.621,1.00,1.68,14,1
11,2230626265345,1788461410.098,1788461410.099,35.1830065,-97.4355093,320.25,9.6940,181.188,1.00,1.68,14,1
11,2230826769095,1788461410.298,1788461410.299,35.1829887,-97.4355093,320.29,9.7900,179.972,1.00,1.68,14,1
11,2231023522272,1788461410.495,1788461410.499,35.1829709,-97.4355095,320.30,9.8060,180.658,1.00,1.68,14,1
11,2231232562480,1788461410.704,1788461410.699,35.1829531,-97.4355097,320.25,9.8590,180.092,1.00,1.68,14,1
11,2231429841959,1788461410.901,1788461410.899,35.1829350,-97.4355099,320.26,9.9240,180.295,1.01,1.69,14,1
11,2231593877220,1788461411.065,1788461411.099,35.1829169,-97.4355099,320.22,10.0180,179.717,1.01,1.69,14,1
11,2231717411022,1788461411.189,1788461411.199,35.1829077,-97.4355101,320.28,10.0040,180.248,1.00,1.68,14,1
11,2231831565240,1788461411.303,1788461411.299,35.1828986,-97.4355102,320.24,10.0200,179.806,1.00,1.68,14,1
11,2232028755917,1788461411.500,1788461411.499,35.1828804,-97.4355105,320.23,10.0790,180.689,1.00,1.68,14,1
11,2232227003105,1788461411.698,1788461411.699,35.1828623,-97.4355104,320.19,9.9920,179.626,1.00,1.68,14,1
11,2232431859771,1788461411.903,1788461411.899,35.1828442,-97.4355105,320.13,10.0870,180.338,1.00,1.68,14,1
11,2232629261855,1788461412.101,1788461412.099,35.1828260,-97.4355107,320.13,10.0780,180.438,1.00,1.68,14,1
11,2232830270084,1788461412.302,1788461412.299,35.1828079,-97.4355108,320.11,10.0180,179.906,1.00,1.68,14,1
11,2233001267011,1788461412.473,1788461412.499,35.1827897,-97.4355108,320.11,10.0210,180.235,1.00,1.68,14,1
11,2233127515396,1788461412.599,1788461412.599,35.1827807,-97.4355108,320.07,10.0090,179.609,1.00,1.68,14,1
11,2233332084042,1788461412.804,1788461412.799,35.1827627,-97.4355109,320.01,9.9680,180.181,1.00,1.68,14,1
11,2233522197896,1788461412.994,1788461412.999,35.1827448,-97.4355107,320.01,9.9080,179.475,1.00,1.68,14,1
11,2233724467896,1788461413.196,1788461413.199,35.1827266,-97.4355106,320.00,10.0180,179.514,1.00,1.68,14,1
11,2233926135344,1788461413.398,1788461413.399,35.1827086,-97.4355107,319.98,10.0040,180.073,1.00,1.68,14,1
11,2234123705240,1788461413.595,1788461413.599,35.1826906,-97.4355107,319.96,9.9200,179.979,1.00,1.68,14,1
11,2234328812479,1788461413.800,1788461413.799,35.1826725,-97.4355109,319.95,10.0030,180.231,1.00,1.68,14,1
11,2234523903677,1788461413.995,1788461413.999,35.1826546,-97.4355110,319.88,9.9830,179.938,1.00,1.68,14,1
11,2234725133573,1788461414.197,1788461414.199,35.1826365,-97.4355109,319.86,10.0140,179.836,1.00,1.68,14,1
11,2234924708885,1788461414.396,1788461414.399,35.1826184,-97.4355109,319.88,10.0080,179.878,1.00,1.68,14,1
11,2235129294927,1788461414.601,1788461414.599,35.1826003,-97.4355110,319.84,10.0390,180.267,1.00,1.68,14,1
11,2235323274249,1788461414.795,1788461414.799,35.1825825,-97.4355115,319.71,9.9630,181.186,1.00,1.68,14,1
11,2235524793208,1788461414.996,1788461414.999,35.1825643,-97.4355114,319.69,10.0680,180.018,1.00,1.68,14,1
11,2235714885395,1788461415.186,1788461415.199,35.1825462,-97.4355112,319.66,9.9710,179.320,1.00,1.69,14,1
11,2235827255447,1788461415.299,1788461415.299,35.1825374,-97.4355114,319.61,9.9410,179.746,1.00,1.68,14,1
11,2236028026176,1788461415.500,1788461415.499,35.1825193,-97.4355110,319.63,9.9900,178.862,1.00,1.68,14,1
11,2236226682895,1788461415.698,1788461415.699,35.1825013,-97.4355106,319.62,9.9340,179.197,1.00,1.68,14,1
11,2236396938155,1788461415.868,1788461415.899,35.1824832,-97.4355101,319.61,9.9800,178.744,1.00,1.68,14,1
11,2236525482530,1788461415.997,1788461415.999,35.1824741,-97.4355100,319.63,10.0140,179.101,1.00,1.68,14,1
11,2236732875447,1788461416.204,1788461416.199,35.1824558,-97.4355099,319.59,10.1430,179.456,1.00,1.68,14,1
11,2236896964197,1788461416.368,1788461416.399,35.1824378,-97.4355096,319.54,10.0040,179.038,1.00,1.68,14,1
11,2237094200811,1788461416.566,1788461416.599,35.1824197,-97.4355094,319.52,10.0220,179.728,1.00,1.68,14,1
11,2237233309926,1788461416.705,1788461416.699,35.1824105,-97.4355093,319.56,10.0180,179.523,1.00,1.68,14,1
11,2237395393624,1788461416.867,1788461416.899,35.1823924,-97.4355091,319.55,9.9710,179.594,1.00,1.68,14,1
11,2237631417790,1788461417.103,1788461417.099,35.1823744,-97.4355090,319.54,9.9820,179.689,1.00,1.68,14,1
11,2237794637321,1788461417.266,1788461417.299,35.1823564,-97.4355089,319.55,9.9340,179.391,1.00,1.67,14,1
11,2238022131592,1788461417.494,1788461417.499,35.1823384,-97.4355085,319.57,9.8950,179.089,1.00,1.67,14,1
11,2238231685707,1788461417.703,1788461417.699,35.1823203,-97.4355083,319.54,9.9970,179.581,1.00,1.67,14,1
11,2238395182790,1788461417.867,1788461417.899,35.1823024,-97.4355080,319.51,9.9560,179.199,0.99,1.67,14,1
11,2238528098675,1788461418.000,1788461417.999,35.1822933,-97.4355080,319.48,10.0130,179.640,0.99,1.67,14,1
11,2238731575915,1788461418.203,1788461418.199,35.1822752,-97.4355079,319.47,9.9750,179.801,0.99,1.67,14,1
11,2238926110967,1788461418.398,1788461418.399,35.1822573,-97.4355078,319.41,9.9790,179.274,0.99,1.66,14,1
11,2239128447842,1788461418.600,1788461418.599,35.1822395,-97.4355076,319.37,9.8660,179.432,0.99,1.66,14,1
11,2239325705081,1788461418.797,1788461418.799,35.1822216,-97.4355073,319.31,9.9010,179.132,0.99,1.66,14,1
11,2239523612790,1788461418.995,1788461418.999,35.1822038,-97.4355069,319.30,9.9060,178.864,0.99,1.66,14,1
11,2239728093310,1788461419.200,1788461419.199,35.1821861,-97.4355065,319.28,9.7600,178.993,0.99,1.66,14,1
11,2239923757164,1788461419.395,1788461419.399,35.1821683,-97.4355063,319.29,9.7790,179.476,0.98,1.66,14,1
11,2240127514143,1788461419.599,1788461419.599,35.1821505,-97.4355058,319.32,9.8180,178.727,0.98,1.66,14,1
11,2240322498466,1788461419.794,1788461419.799,35.1821329,-97.4355054,319.29,9.7630,179.045,0.98,1.66,15,1
11,2240521581695,1788461419.993,1788461419.999,35.1821154,-97.4355052,319.27,9.6700,179.466,0.98,1.66,15,1
11,2240722814352,1788461420.194,1788461420.199,35.1820979,-97.4355049,319.29,9.6700,179.225,0.99,1.66,15,1
11,2240927058674,1788461420.399,1788461420.399,35.1820808,-97.4355049,319.29,9.4520,179.691,0.99,1.66,15,1
11,2241094267529,1788461420.566,1788461420.599,35.1820642,-97.4355048,319.24,9.2320,179.483,0.99,1.66,15,1
11,2241326693518,1788461420.798,1788461420.799,35.1820476,-97.4355050,319.20,9.2340,180.373,0.99,1.66,15,1
11,2241522164768,1788461420.994,1788461420.999,35.1820313,-97.4355050,319.19,9.0120,180.157,0.99,1.66,15,1
11,2241723786174,1788461421.195,1788461421.199,35.1820151,-97.4355051,319.21,8.9040,180.265,0.99,1.66,15,1
11,2241928113101,1788461421.400,1788461421.399,35.1819994,-97.4355057,319.12,8.7660,181.759,0.99,1.66,15,1
11,2242129006643,1788461421.600,1788461421.599,35.1819840,-97.4355056,319.02,8.6130,180.075,1.00,1.66,15,1
11,2242315215497,1788461421.787,1788461421.799,35.1819690,-97.4355057,319.00,8.2910,179.794,1.00,1.66,15,1
11,2242401965028,1788461421.873,1788461421.899,35.1819616,-97.4355058,318.96,8.2420,180.236,1.00,1.66,15,1
11,2242623983153,1788461422.095,1788461422.099,35.1819467,-97.4355060,318.94,8.2740,180.583,1.00,1.66,15,1
11,2242824190861,1788461422.296,1788461422.299,35.1819321,-97.4355058,318.97,8.0450,179.642,1.00,1.66,15,1
11,2243032341382,1788461422.504,1788461422.499,35.1819179,-97.4355059,318.94,7.8420,180.227,1.00,1.67,15,1
11,2243227114559,1788461422.699,1788461422.699,35.1819042,-97.4355059,318.94,7.5650,179.993,1.00,1.67,15,1
11,2243428385913,1788461422.900,1788461422.899,35.1818908,-97.4355061,318.93,7.3640,180.552,1.00,1.67,15,1
11,2243634416069,1788461423.106,1788461423.099,35.1818781,-97.4355062,318.91,7.0000,180.301,1.00,1.67,15,1
11,2243832249298,1788461423.304,1788461423.299,35.1818657,-97.4355063,318.92,6.8360,180.060,1.00,1.67,15,1
11,2244034990340,1788461423.506,1788461423.499,35.1818540,-97.4355066,318.86,6.5180,180.970,1.00,1.67,15,1
11,2244226817579,1788461423.698,1788461423.699,35.1818428,-97.4355069,318.83,6.1900,181.234,1.00,1.67,15,1
11,2244424014506,1788461423.895,1788461423.899,35.1818321,-97.4355070,318.77,5.9540,180.483,1.00,1.67,15,1
11,2244629235704,1788461424.101,1788461424.099,35.1818219,-97.4355073,318.84,5.4840,181.871,1.00,1.67,15,1
11,2244834745548,1788461424.306,1788461424.299,35.1818127,-97.4355078,318.79,5.1320,182.336,1.00,1.68,15,1
11,2245034593673,1788461424.506,1788461424.499,35.1818043,-97.4355077,318.70,4.6490,180.832,1.00,1.68,15,1
11,2245197441642,1788461424.669,1788461424.699,35.1817961,-97.4355083,318.71,4.5240,182.818,1.01,1.68,15,1
11,2245294478569,1788461424.766,1788461424.799,35.1817925,-97.4355089,318.66,4.2650,184.624,1.01,1.68,15,1
11,2245528577996,1788461425.000,1788461424.999,35.1817851,-97.4355100,318.72,3.9870,186.597,1.01,1.68,15,1
11,2245727263933,1788461425.199,1788461425.199,35.1817786,-97.4355120,318.69,3.6780,190.221,1.01,1.68,15,1
11,2245927794714,1788461425.399,1788461425.399,35.1817719,-97.4355149,318.80,3.8010,196.615,1.01,1.68,15,1
11,2246128244141,1788461425.600,1788461425.599,35.1817659,-97.4355179,318.80,3.5580,200.775,1.01,1.69,15,1
11,2246330216433,1788461425.802,1788461425.799,35.1817602,-97.4355217,318.74,3.6330,207.329,1.01,1.69,15,1
11,2246529468933,1788461426.001,1788461425.999,35.1817546,-97.4355253,318.86,3.3980,208.481,1.01,1.69,15,1
11,2246728210235,1788461426.200,1788461426.199,35.1817492,-97.4355296,318.84,3.5890,211.714,1.01,1.69,15,1
11,2246921557735,1788461426.393,1788461426.399,35.1817451,-97.4355347,318.79,3.3070,218.115,1.02,1.70,15,1
11,2247129581120,1788461426.601,1788461426.599,35.1817416,-97.4355409,318.78,3.4060,226.806,1.02,1.70,15,1
11,2247323323151,1788461426.795,1788461426.799,35.1817381,-97.4355473,318.71,3.5170,231.765,1.02,1.70,15,1
11,2247517595703,1788461426.989,1788461426.999,35.1817347,-97.4355538,318.79,3.4700,236.656,1.02,1.70,15,1
11,2247728550286,1788461427.200,1788461427.199,35.1817323,-97.4355608,318.83,3.4590,244.337,1.02,1.70,15,1
11,2247928643984,1788461427.400,1788461427.399,35.1817310,-97.4355682,318.72,3.5000,251.508,1.02,1.70,15,1
11,2248126857422,1788461427.598,1788461427.599,35.1817294,-97.4355760,318.75,3.6870,254.495,1.02,1.70,15,1
11,2248333627890,1788461427.805,1788461427.799,35.1817285,-97.4355838,318.72,3.6330,258.365,1.02,1.71,14,1
11,2248548505807,1788461428.020,1788461427.999,35.1817285,-97.4355922,318.79,3.7780,265.668,1.02,1.71,15,1
11,2248728322369,1788461428.200,1788461428.199,35.1817281,-97.4356008,318.80,3.9050,266.116,1.02,1.71,15,1
11,2248929884296,1788461428.401,1788461428.399,35.1817275,-97.4356096,318.72,3.9890,265.245,1.02,1.71,15,1
11,2249125252161,1788461428.597,1788461428.599,35.1817271,-97.4356190,318.73,4.2950,266.300,1.02,1.71,15,1
11,2249295387109,1788461428.767,1788461428.799,35.1817268,-97.4356284,318.71,4.3470,267.131,1.02,1.72,15,1
11,2249532814921,1788461429.004,1788461428.999,35.1817261,-97.4356387,318.68,4.6690,266.226,1.03,1.72,15,1
11,2249727134088,1788461429.199,1788461429.199,35.1817261,-97.4356490,318.68,4.6950,268.224,1.03,1.72,15,1
11,2249927360390,1788461429.399,1788461429.399,35.1817264,-97.4356591,318.75,4.7230,269.780,1.03,1.73,15,1
11,2250132644661,1788461429.604,1788461429.599,35.1817263,-97.4356701,318.71,4.9900,269.788,1.03,1.73,15,1
11,2250323757369,1788461429.795,1788461429.799,35.1817265,-97.4356814,318.70,5.1260,270.231,1.04,1.73,15,1
11,2250528342004,1788461430.000,1788461429.999,35.1817269,-97.4356933,318.62,5.4210,272.033,1.04,1.74,15,1
11,2250744402733,1788461430.216,1788461430.199,35.1817275,-97.4357055,318.65,5.5660,273.127,1.04,1.74,15,1
11,2250928711848,1788461430.400,1788461430.399,35.1817271,-97.4357184,318.65,5.8320,270.031,1.04,1.75,14,1
11,2251128761483,1788461430.600,1788461430.599,35.1817264,-97.4357319,318.53,6.0940,268.678,1.04,1.75,15,1
11,2251329657368,1788461430.801,1788461430.799,35.1817265,-97.4357455,318.52,6.1680,270.018,1.05,1.76,15,1
11,2251534671327,1788461431.006,1788461430.999,35.1817264,-97.4357596,318.50,6.3600,269.999,1.05,1.76,15,1
11,2251727100441,1788461431.199,1788461431.199,35.1817266,-97.4357740,318.50,6.5070,270.849,1.05,1.76,15,1
11,2251932534712,1788461431.404,1788461431.399,35.1817267,-97.4357885,318.50,6.5750,270.999,1.05,1.77,15,1
11,2252114728149,1788461431.586,1788461431.599,35.1817270,-97.4358032,318.55,6.6790,270.823,1.05,1.77,15,1
11,2252327462733,1788461431.799,1788461431.799,35.1817272,-97.4358184,318.48,6.8910,271.579,1.05,1.77,15,1
11,2252530235858,1788461432.002,1788461431.999,35.1817275,-97.4358340,318.40,7.0680,271.491,1.05,1.78,15,1
11,2252730477107,1788461432.202,1788461432.199,35.1817278,-97.4358495,318.38,7.0450,271.518,1.06,1.78,15,1
11,2252926519555,1788461432.398,1788461432.399,35.1817279,-97.4358651,318.26,7.1000,271.041,1.06,1.79,15,1
11,2253126856274,1788461432.598,1788461432.599,35.1817277,-97.4358808,318.22,7.1590,269.836,1.06,1.79,15,1
11,2253332852836,1788461432.804,1788461432.799,35.1817283,-97.4358966,318.03,7.2920,272.051,1.06,1.80,15,1
11,2253534203982,1788461433.006,1788461432.999,35.1817283,-97.4359129,317.96,7.3720,271.154,1.07,1.80,15,1
11,2253733169034,1788461433.205,1788461433.199,35.1817286,-97.4359293,317.96,7.4010,271.335,1.07,1.80,15,1
11,2253924336794,1788461433.396,1788461433.399,35.1817286,-97.4359458,317.91,7.4400,270.318,1.07,1.81,15,1
11,2254130686482,1788461433.602,1788461433.599,35.1817283,-97.4359621,317.75,7.4960,269.782,1.07,1.81,15,1
11,2254326959346,1788461433.798,1788461433.799,35.1817283,-97.4359785,317.71,7.4570,269.797,1.07,1.81,15,1
11,2254528486846,1788461434.000,1788461433.999,35.1817282,-97.4359949,317.62,7.4700,269.942,1.07,1.82,15,1
11,2254715081273,1788461434.187,1788461434.199,35.1817282,-97.4360112,317.57,7.4660,270.087,1.07,1.82,15,1
11,2254815945127,1788461434.287,1788461434.299,35.1817283,-97.4360195,317.52,7.5240,270.337,1.07,1.82,15,1
11,2254927107992,1788461434.399,1788461434.399,35.1817283,-97.4360276,317.56,7.3680,270.199,1.07,1.81,15,1
11,2255128553044,1788461434.600,1788461434.599,35.1817285,-97.4360439,317.56,7.4290,270.393,1.07,1.82,15,1
11,2255331033304,1788461434.803,1788461434.799,35.1817287,-97.4360604,317.50,7.5490,270.947,1.07,1.82,15,1
11,2255531176742,1788461435.003,1788461434.999,35.1817289,-97.4360766,317.43,7.3810,270.881,1.07,1.82,15,1
11,2255726571585,1788461435.198,1788461435.199,35.1817290,-97.4360928,317.36,7.3420,270.929,1.07,1.83,15,1
11,2255926846950,1788461435.398,1788461435.399,35.1817294,-97.4361084,317.31,7.0650,271.172,1.07,1.83,15,1
11,2256134135023,1788461435.606,1788461435.599,35.1817295,-97.4361240,317.17,7.1240,271.179,1.08,1.84,15,1
11,2256329421741,1788461435.801,1788461435.799,35.1817293,-97.4361397,317.08,7.0720,269.822,1.08,1.84,15,1
11,2256543888356,1788461436.015,1788461435.999,35.1817293,-97.4361554,317.13,7.0980,269.616,1.08,1.84,15,1
11,2256726529762,1788461436.198,1788461436.199,35.1817293,-97.4361710,317.12,7.0610,269.793,1.08,1.84,15,1
11,2256926223981,1788461436.398,1788461436.399,35.1817294,-97.4361865,317.07,7.0790,270.414,1.08,1.85,15,1
11,2257126344762,1788461436.598,1788461436.599,35.1817293,-97.4362019,316.97,6.9970,269.802,1.08,1.85,15,1
11,2257328735960,1788461436.800,1788461436.799,35.1817293,-97.4362172,316.99,6.9420,269.674,1.08,1.85,15,1
11,2257515321064,1788461436.987,1788461436.999,35.1817294,-97.4362327,317.00,7.0160,270.111,1.08,1.86,15,1
11,2257625979189,1788461437.097,1788461437.099,35.1817294,-97.4362404,317.00,6.9960,269.890,1.08,1.85,15,1
