log_mono_ns,lat,lon,speed_mps,actual_steer_angle_deg
1930000000.0,35.182346510492756,-97.43558136406996,0.0281558021351376,1.6
1940000000.0,35.18234642157063,-97.4355813763351,0.02741989480873218,1.6
1950000000.0,35.18234633264849,-97.43558138860021,0.02668398748232676,1.6
1960000000.0,35.18234624372636,-97.43558140086533,0.025948080155921344,1.6
1970000000.0,35.18234615480422,-97.43558141313045,0.025212172829515926,1.6
1980000000.0,35.182346065882086,-97.43558142539558,0.02447626550311051,1.6
1990000000.0,35.18234597695995,-97.4355814376607,0.02374035817670509,1.6
2000000000.0,35.182345888037815,-97.43558144992582,0.023004450850299674,1.6
2010000000.0,35.18234579911568,-97.43558146219094,0.022268543523894256,1.6
2020000000.0,35.182345710193545,-97.43558147445607,0.02153263619748884,1.6
2030000000.0,35.18234562127141,-97.43558148672119,0.02079672887108342,1.6
2040000000.0,35.182345532349274,-97.43558149898631,0.020060821544678004,1.6
2050000000.0,35.18234544342714,-97.43558151125143,0.019324914218272583,1.6
2060000000.0,35.182345354505,-97.43558152351656,0.018589006891867165,1.6
2070000000.0,35.18234526558287,-97.43558153578168,0.017853099565461748,1.6
2080000000.0,35.18234517666073,-97.4355815480468,0.01711719223905633,1.6
2090000000.0,35.1823450877386,-97.43558156031192,0.016381284912650913,1.6
2100000000.0,35.18234499881646,-97.43558157257705,0.015645377586245495,1.6
2110000000.0,35.182344909894326,-97.43558158484217,0.014909470259840078,1.6
2120000000.0,35.18234482097219,-97.43558159710729,0.01417356293343466,1.6
2130000000.0,35.18234485694823,-97.43558170095368,0.014673024499162182,1.6
2140000000.0,35.182344931473054,-97.43558183306587,0.01555377242867793,1.6
2150000000.0,35.18234500599788,-97.43558196517806,0.01643452035819368,1.6
2160000000.0,35.1823450805227,-97.43558209729025,0.017315268287709427,1.6
2170000000.0,35.18234515504753,-97.43558222940244,0.018196016217225178,1.6
2180000000.0,35.182345229572356,-97.43558236151463,0.019076764146740924,1.6
2190000000.0,35.182345304097176,-97.43558249362681,0.019957512076256675,1.6
2200000000.0,35.182345378622,-97.435582625739,0.02083826000577242,1.6
2210000000.0,35.18234545314683,-97.4355827578512,0.021719007935288172,1.6
2220000000.0,35.18234552767165,-97.43558288996338,0.022599755864803922,1.6
2230000000.0,35.18234560219648,-97.43558302207558,0.02348050379431967,1.6
2240000000.0,35.182345676721305,-97.43558315418777,0.024361251723835416,1.6
2250000000.0,35.182345751246125,-97.43558328629996,0.025241999653351166,1.6
2260000000.0,35.18234582577095,-97.43558341841214,0.026122747582866916,1.6
2270000000.0,35.18234590029578,-97.43558355052433,0.027003495512382663,1.6
2280000000.0,35.1823459748206,-97.43558368263652,0.02788424344189841,1.6
2290000000.0,35.182346049345426,-97.43558381474871,0.02876499137141416,1.6
2300000000.0,35.182346123870246,-97.4355839468609,0.02964573930092991,1.6
2310000000.0,35.182346198395074,-97.4355840789731,0.03052648723044566,1.6
2320000000.0,35.1823462729199,-97.43558421108527,0.031407235159961404,1.6
2330000000.0,35.18234634744472,-97.43558434319746,0.032287983089477154,1.6
2340000000.0,35.18234642196955,-97.43558447530965,0.033168731018992904,1.6
2350000000.0,35.182346496494375,-97.43558460742184,0.034049478948508655,1.6
2360000000.0,35.182346571019195,-97.43558473953404,0.0349302268780244,1.6
2370000000.0,35.18234664554402,-97.43558487164623,0.03581097480754015,1.6
2380000000.0,35.18234672006885,-97.43558500375842,0.0366917227370559,1.6
2390000000.0,35.18234679459367,-97.4355851358706,0.03757247066657165,1.6
